Title,Link,Source,Published,Datetime,Category,img,Scraped_At
'Absolutely spectacular': Artemis II crew see first glimpse of far side of Moon,https://news.google.com/read/CBMiV0FVX3lxTE0xMFNNRmFtRFkyRk5McU82bS1wMjFZVU80QVNMTHRMUHdUam1uVGMtOHAwYkh5OVlqamxfaWVJZ2RuaklZUXdMSXlQRkR0R2JMWVQ1MEs1VQ,More,12 hours ago,2026-04-05T00:04:03,BBC Fresh,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.bbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958692
Coming Soon: Pay your electricity bills at nearby grocery stores and cyber cafes in Lucknow,https://news.google.com/read/CBMixAFBVV95cUxNX3V2OXdKQ2psWGtvbklyTkNnSjc2QUJNaWdpcTR2ekt2S2c0UVJ6cXJMWEw3amd5VFd1bVdFbUx0dVc1dzYtVm4wSmdBWXNDZ3lHVk13emZUMHNtc2tUSXRnTFJxLTFtb05FR1I2UUhQT2YtN1BMUkpYXzdULWh6bzZ5TW5BNTNENno1eVE0LUlGemdoYTJZRzlybVpFNDZqT0gtaEh0MkpEYVdxcjJiOWZUX2FKeHlweEdsa2xrWnU5QXFk0gHEAUFVX3lxTE1fdXY5d0pDamxYa29uSXJOQ2dKNzZBQk1pZ2lxNHZ6S3ZLZzRRUnpxckxYTDdqZ3lUV3VtV0VtTHR1VzV3Ni1WbjBKZ0FZc0NneUdWTXd6ZlQwc21za1RJdGdMUnEtMW1vTkVHUjZRSFBPZi03UExSSlhfN1QtaHpvNnlNbkE1M0Q2ejV5UTQtSUZ6Z2hhMllHOXJtWkU0NmpPSC1oSHQySkRhV3FyMmI5ZlRfYUp4eXB4R2xrbGtadTlBcWQ,More,12 hours ago,2026-04-05T00:02:20,Energy Security,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.knocksense.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958695
"IDF issues pre-strike warning for Lebanon-Syria border crossing, says Hezbollah uses it for 'military activity'",https://news.google.com/read/CBMi6gFBVV95cUxPMTJlVzZPSWRaNllnU1ZqQ1J1TDViQ1NRWGdXMkVHUnNldkVqUG9kYUNEZ1BES0E2WnRxQTkyWmplNDd2NVpoTk1CR3VtRjJteGlpVmVCOEV6U3Jic184bE5vNGVyTDZhOWFPOHFDNXNZWDctb0dKMWFVTHBWZ2Q5Rl9NQl90azNVTUJaVmQ1b2dOM2dGcDZPNDdsX01JREdiQy1CNzY1Q3J3czZKd1pRd2hzUEU2bF95RjF2azdGQnBtRm80ZWlCNFRWN3RGR296d19EQTBVelJnSWRvQVpNMlpZNkhyMXotOEE,More,12 hours ago,2026-04-04T23:56:28,Times of Israel Fresh,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timesofisrael.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958698
"U.S. Rescues Downed Air Force Officer Deep Inside Iran, Trump Says",https://news.google.com/read/CBMihgFBVV95cUxPZzBuZUExQnY1d1pyTndnTlBzM0lYR20xdUdJQlQ1M2R0UVN4Q0tiRWdGTlVmQmx1WmQ0R180TzdZQjFmdzc5cWQtTFptLWJIdFBxMmpKTFlvQWhNb3NfNHVOeFRrX3RnWUc2T2dtbHhtMU5TVVNDN2VJWnpYcElXd2tvb19SZw,More,12 hours ago,2026-04-04T23:55:19,NYT Cyber,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.nytimes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958700
Crunchyroll breach claims spark major alarm,https://news.google.com/read/CBMinAFBVV95cUxPSUFyOWV5TG9RaWptS2pWVEpqYzAzTzNhUXZsd202cC1ubXlCTll5Z1ZxZmVfOFloMzNWWV92ckZIMEJ2QWdZRXVLWkxieDBiMWQyUzF0bTMyYVgzenFPMEY5LUZtb3c2MTA3aE85a21uUnh2LXcybUVtZ2VyZV9zTm9qU0llVEJTQzRsS2RGY2h5R0doZjgtQVJfbGk,More,12 hours ago,2026-04-04T23:52:54,Hackers,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.msn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958703
"If You Have an Android Phone, It Could Have an Undeletable Virus That Hacks Your WhatsApp",https://news.google.com/read/CBMiywJBVV95cUxPUGhQaFhEVUlJbFBONlVLUy05dmFrSFNXWloxbGYtUjZwVEx2a2ZWa2pIcXVGQ1Vkc2ZUdGMzVUNNVkZzMno5eGNfN2ZfR29vQ0ZKZW9wS0R4a09sYW10aWFyckZubEF1NVZLYlpadnJGQms5YkpKSGdrYTlDQ1RmbUU1WXhCUnh3SWVPX0YwZm5HQUNnSFFrOGpQeGFfYThXdFgyem54WHEzTWg5Q2VWZFJ1ZkdpZG90SFJ6aUhBc0hTVkVoS0xTOG1LVElQVklHRXpNT1RZZFV2LTZvUWVzTlVYN0VncVVNYWZGWnU2MEZNdDNVMEFpWnJLTlRrTG12X2pZdFRIczV5eURZMGcybmh4WWFpd3dDb3RDRFBmVTNkbmcxZDlJRDBwNm9WQldXSW1NMHlKckxTcHNISXVWbkowQ2d4TlJEdjlB,More,12 hours ago,2026-04-04T23:50:25,Malware,"https://encrypted-tbn2.gstatic.com/faviconV2?url=http://www.msn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958705
Australian helps Oxford end women's Boat Race drought,https://news.google.com/read/CBMiowFBVV95cUxPc25LdE5DZVBucnUtRWMwNXl6bno3TFpuWnYzcWJyMkszZS1td2x5bTdobHUzdkdxSFBNd3R4UnlobFhsSmVMajdiWnNfWlVFdXdRd2dCYzNSOEI2SzVlOE1TVW5WWUdBaEZMenRWMklKbHo2OHRsbC1CUlhJQ1h5V2k3V0RxYjlQUUZSOHRaeGJXaXJYY1JWV2Raa0tydUFYeU8w,More,12 hours ago,2026-04-04T23:45:02,ABC Australia Fresh,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.abc.net.au&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958708
Beyond degrees: 5 essential skills for a high-paying career in the AI era,https://news.google.com/read/CBMi5AJBVV95cUxQdkdnRmhfWjhOUGphbWZQZG9NQUhHS092Z0s1WkRpRzE0N0ZHQmZuWk9aTm93R3lVbGZrMG1PTmpBLXRybEJWck9TYkdPRldGMmxFenVNcDg0Yi1xTUxDTWlILUdWMFBtcWl0RjZhd0h5UWd0ZktmM0s3aVNuY2w1bFNsV2kta2hNc0thSl93MjRMMFEtY0gwekx3a0ttMGJtQTQwR1JlelVfdGJDNFpFQ3pyV3ZBcTRIM04xSXFNT0FUQ3NBTElLOG91b3Jnd1NoNGF0Y2JUSjVkSWNLSmltZzFoS0wzcHM1ZzR2WFU5dTlMVWtwOVRhdElUS3F0eTVjSkhaeFRuWUpSUldESEl4ZDNMRWo2a3JkcDRRWDU1bG52eTEtYzdicnBlRlE3WEIydUszQjNTTjJrZVRQWVRsY1RGM1RHZEZRM2hacm9fdW5XM3BLNWRITWpyRFNGRERQRWhCWg,More,13 hours ago,2026-04-04T23:42:53,Quantum Threats,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.msn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958710
FBI email hack shows why you must lock down your tech,https://news.google.com/read/CBMid0FVX3lxTE5Ucy1tMWRMS3hHazhubkN6NjRDOGtFOFBaSW1FN3JOZVdxaVktQ3hqWUE0Y1pmakdkeUpBb0o1b0hRRTA3aWxiSkdGaFBZTkkyME4zRU9IZ1phMjhGMFh0SWE2MndRRUV6aXh0MUxNQk1DY0M2bm9R,More,13 hours ago,2026-04-04T23:38:38,China Cyber,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.aol.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958713
Instant delivery is changing how Chinese shop,https://news.google.com/read/CBMikAFBVV95cUxNZ0RvelVheVdVMnJrbVpCY013TVU2RGYxSVJVNFp3OWZXN3ZkSVV4eWs5U0hSRUV2MU5TcHRHQ2lqMkU3bG0wLVpULUNnSEFJRlZ4dVphc0RHLW1aVFRldmVteFdxNnhsem9CTzhkX1g5b21KbzJfNEM1LUdKWHdHVE1fQnMzbXhlSTJSS2hGN1o,More,13 hours ago,2026-04-04T23:36:00,Nikkei Fresh,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://asia.nikkei.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958716
Man charged with impaired driving after car slams into Louisiana crowd,https://news.google.com/read/CBMiwwFBVV95cUxNNkRjTlB4RE9WZl95eUx5cUxzTlBsaUVlLWtPaF91Mk5Xd2prLWhGWGQwXzBRQ2N0N3FrSUNXMUNPdlFLZ1lkTllXRklyR2xQV0dEZW5NUTktMl9vem1peTlNYUdacG5QelBDRVBFSUdfWUJfMU9Ua2wxeG1qTEM5SlRzR0ViNG1GQ05sVzFZU0M0VzBsX2MxRXdGOFhVTm1JVDBQSHVaTmRXVnVNdWtjanoteGpDck5WbzE0Ulh6eldfV0U,More,13 hours ago,2026-04-04T23:30:37,Straits Times Fresh,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.straitstimes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958718
Trump weighs broader cabinet shake-up as Iran war pressure grows,https://news.google.com/read/CBMixwFBVV95cUxOUk5MYTdNMHp3YnNld012MDlST2V2aEJEcTFzdXp2U2NlMklUczZDTDkzZjdPazVyeXBkSVBJX1NfbVNVWVhnM01vWjR4dDRmSE5Gc21tTWZYZlFHZURVbkRhMDd4SDVGdGtScERrYTgyOVRPeU94T2ptVWQ2ZGhQRXlmRGxmRHRTLTd3N2VCSFc5WVkxQmhvcTJ1ZWpxV0kwYkxGSDBfWG8zb1pva1dJZFdkSkQtdzEyZEloM3ZVWWlnMXl5ZW1R0gHOAUFVX3lxTE1FZUtuZjNrNVViLW5DVWdiTkhQVnJGNko5WFhibmM3RndiU0xLQ0M5MTU5WlRWems5bHRfdFJOZGROa09sRW1VYktUNW4zQmxuZkx0XzB0SC1mbWVFYXpUaEpLaGlQSkFGdGw4Z0c2dV83UW9JLWI3eVNnbVFLQ0ZsVXo5SG9wd0xnVHNRR0xlN0w5M1hqUWhYZ0kzR2NoR3hacDRoa2x1WXFEY1FaZzhWalFIcm90Q3FCQktRRV9ndmxxMEZ6ZWMtZ3BOSzln,More,13 hours ago,2026-04-04T23:30:00,The Hindu Fresh,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.thehindu.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958721
Man charged over fatal shooting of baby in pram in New York,https://news.google.com/read/CBMiWkFVX3lxTE5YcE1RZjVmWjZjNlJKX0NfUWY0SFN5MHVXbE01b0dwWWZsRnlRcXNUZ1c3Sm5ld1o3cjM0aTJESEh5azZBSWJBVV9MaWlPQ2YycXB6SThkUTRVQQ,More,13 hours ago,2026-04-04T23:28:09,BBC Fresh,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.bbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958723
Hackers exploit Claude Code leak to spread malware via GitHub,https://news.google.com/read/CBMi5gFBVV95cUxNQWgyWU5vaXUwbkdqUkZzV1hXcmlYa0xLd2VxaXdoQU9RcXhSSEc5akp5bEp1MlRLN3BWdllJbE9BbW1FNXJTU0N5dVZqNzJXa2E4TmE4Wl9DWFEzTnpJY19IcnVMUWozQ1ljYzlVUWtQVFFRYzN6R0swVGFTNjNMcTFiYWlnSUlCei1WenJiU1M2Qm5INS1zLUx1bXE5Rmo2M2o0Z2toNTJtX05YcmtTN0toWk1nQ3pOWlVyT0V6aWpJakpNUHJfbzgtdHBpLVFyaG9ibXZlWG9xYUZ2RUVEblpHVE1sZw,More,13 hours ago,2026-04-04T23:15:59,Malware,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.msn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958726
North Korean Operatives Caught Infiltrating Australian Workplaces To Fund Weapons Program – DTEX,https://news.google.com/read/CBMiuwFBVV95cUxNb0VFUmVfZ1g4ck14TnkzVkoxaTVGT19NeVNpVGdMM2NuQmEyMGlrLU9HM0F4akFmTFF5NDJkaTFfVWtIbmJ2OHNudFFJTzVNU1lPMTZNLW1KTzJPSWNrR1I1aThtdVhSZWZKX0g0VVFKSkxUblVURE1FdXdkWXpvNW1SbEs1eWJhbUF3SFgxWFBDaDVfSktaLXNqSU9TZGF4WXNUVWttcDY1NmtHdlMzVExWZG9LaHRVYXF3,More,13 hours ago,2026-04-04T23:08:13,DPRK Cyber,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://smbtech.au&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958729
Scientists warn that a million SpaceX satellites would ruin the night sky,https://news.google.com/read/CBMiakFVX3lxTFBxZlBqY0lqSDh3MG1WWTVFeVNVRkxGZHE5ZGZmNUtFUXo1RjFzQUhtaWVldVM5Qy1tb0ZXcEVVMXlqeHZCVThPTFZVRU4wY24yMENtdWZDZnhfazFkWDRNRlk5bUtQMXFtclE,More,13 hours ago,2026-04-04T23:00:35,CyberNews,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://cybernews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958731
Q1 2024 UnitedHealth Group Inc Earnings Call Transcript,https://news.google.com/read/CBMibEFVX3lxTE9kZ3lXb09GTUs4S0tFQ2VtYTBXQ3l0OVdUMWdZUEFGUTBiOHV4cFI1R1cwN19oZThicnlPLTJJQkRlVlhaUUZsOUpYQUlmc0ZVQnV4VzlzVWRqbDM4UHZsZnRDUEhkcVJrenBudw,More,13 hours ago,2026-04-04T22:56:17,Healthcare Security,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.gurufocus.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958734
Chennai colleges gear up to launch new courses,https://news.google.com/read/CBMivgFBVV95cUxQNXdxMWVHcGNSakJOcUpZSjlJZnc0clhodHcxamJVZ2JnN1NZZ3V0WjdTUXRpTEZqQTNnNFJfdkhYV0xPRW15S3pYY0prTkdsM3JmZ1FFdHVZMHN1cHlrQUd0SWRKQmVCUDNGZGxIUmRZWFNoLW1JWklvd3ozaUpsZjNJbDAzNXRyR2tOQW5vTjBvczBnY0FXUEkwS2xCZkVFWFBXSVVQbkRVbVZDTlpuVmRIbFdRY3NIRmp4bDZB0gHDAUFVX3lxTE42bXl6ejV6UXlUVW90V1ZSQ1hLZ0JDX25kdkF3TGNhc2xZVUw5S3FzaVlweEJYZWZnazVUc2x4UGdsZDZBS3R1Y1pBcDc4VjN3NDhlZzBHUGthcDVwUXRyQy1VZzhzdmp5ZXNELTM3bnZ1ZEdhMmU3N1F5MGFqcmpPTzc0NEttazAzRnFOZzZuazJGTk9WQmRSYk9zYXBNMC1FbjJEYXgtcFRyOFpiZUR6RTktVE45R1dNYTZaMnlqN0NpWQ,More,14 hours ago,2026-04-04T22:41:00,Quantum Threats,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://timesofindia.indiatimes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958736
"Drift Hack: $285M Flow, Price Collapse, and Airdrop Backlash",https://news.google.com/read/CBMiY0FVX3lxTE9vY0FLYWRQU095dGI3bGJEeGw5V2E3NWxaMU15bVhHY05RRFlfZkhneExGeGRDNHZmMC1HelZwX0lzTnBVa0tZYXM2Y0tOQzlDN3FuSklkdGVnR0RCOUI5ZXc3c9IBY0FVX3lxTE9vY0FLYWRQU095dGI3bGJEeGw5V2E3NWxaMU15bVhHY05RRFlfZkhneExGeGRDNHZmMC1HelZwX0lzTnBVa0tZYXM2Y0tOQzlDN3FuSklkdGVnR0RCOUI5ZXc3cw,More,14 hours ago,2026-04-04T22:40:42,Lazarus,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.bitget.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958739
Foreign Doctors Forced Out of U.S. Hospitals by Trump Immigration Policy,https://news.google.com/read/CBMirAFBVV95cUxNbXhkMlRnUzRvVGZRZVo2QWdTanUyLTJ6UjVYakItSmJGdDlEVFYyTDkteFA3RFNEWHRvSG9FcW1vUFVnSEVWMWtMQng4QkdBblRvSXFJNk0yN0ZmbjBJMjk1MUd1Nk5hOXV5ZVExV3Vlb190NGJtN18taGhoREVpLU1WV3hMQ29kc3oxN3BNa0FiMmMwdDBRRVJVdVRUWnNMYkpZaE1lWTNrN1Rm,More,14 hours ago,2026-04-04T22:35:23,NYT Fresh,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.nytimes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958742
North Korea-linked hack hits largely invisible software that powers online services,https://news.google.com/read/CBMiuAFBVV95cUxPMU9zd3dYcGJldTR3cHdIQ2hMTDRlZkYyeXhCbU9wU3F5Yk55NXBXNjlWdlJKOGJ1M3NOb0JnN2JGU1M2M2RucE82QUFSS2dCLXVWaVp6YnhFX2xYeFVpN0EzaW5mOUtIZklVWWNVY1JTM1pfbE1aejRJb0d1eHotc1JBVm1fQkE1bWVTdi1nU0o2ZWFlbXJXSDJYT0haczdfeEx5ZGNoMzA2Q2pJVHMtSDR4SGl0WHJf,More,14 hours ago,2026-04-04T22:27:44,China Cyber,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.aol.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958744
"Can We Fix Political Conversation Online? Joe Kiani's CitizeX Is Betting on Identity Verification, Not Algorithms",https://news.google.com/read/CBMijAFBVV95cUxPSURVN3JSa1FaZlJnWHp5SG5vRUFYY1dxSHh4dDdiYXJpMGI5US1yMVRBVEVldmF1UWdhd29vZkxBRDJtalFtTVZ5Q2JLY1EyT3RRakNqN2E4emt0dnEzYk04YThnQkNPc2FSRFlTN0ZOUjM4UENIZXg4bU5NTjd5YWhjMlJZYTlEeFN1bQ,More,14 hours ago,2026-04-04T22:16:24,IBT,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.ibtimes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958747
Why choosing Agentic AI empowers business leaders,https://news.google.com/read/CBMikgFBVV95cUxQWlZ0SW1Zc0U0VURzcUl4UkRNcG9GTEVCUmhPV3RXUG1wV0l1LS0yU01COWh3V19vOFNuYm12VEhJSWtvVkFnd2MydlNMVmhuZlBxRHZhNjdBSEZvQUpVbWxzWU9XWlJ5Zmx5NjI2M01vQ2xwRnM1M0xGVUZla1p3el9kU1ZZNkE2WW5CbXY3UlBKdw,More,14 hours ago,2026-04-04T22:03:25,AI Security,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://securityboulevard.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958749
Yes24 website down again only 2 months after ransomware attack,https://news.google.com/read/CBMi2gJBVV95cUxNYUpFVjN4NlBvV0RqbG50Q21sOTZrRGg0M1d0MnRaVURBWnhfTTRhMUYyZXRsZDgwWUdha3VPOUdzTk5zRFlmdmlkZGdtdlBBS2tsTHd1cGx0RXBRWVJoWHFHMkZ3aDBKVGstUm4xa0gtZHdqNEtmN0FEUkhyX1VaRXh0YjNXbTRvWEJTY2E2UjJiYnhmYW5DOU9LWDVfM0cta1d0QnNzVzR4Wl9jVnRMbEVMUllpVUdSZlVzQnpVUzJxdkdSSGFYcnF3MDlVSV9FREVzeGVzT1NiZVNaOUVCX1E5UmRSZVJXZnRHYW5fajl3QUFOcFpBN0ZSMVhTb0gwdnNtaHlibjlfMHowcmZuTXlFQk9YSGVkalpRSjFlTG1WZ25QZWxTdVByaFAzWXlXTDdDSktqMW1lbDc1ZFBxSjloWGRmWnVPb0NBLTV6eldUbGxlNGZxRDdB,More,14 hours ago,2026-04-04T21:49:10,Ransomware,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.msn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958752
Trump gives Iran 48 hours to open Strait of Hormuz as search continues for missing US pilot,https://news.google.com/read/CBMi0wFBVV95cUxObUlCTENRRWJzNzVvRDBBMXhPMWx5bS13T3E4NWJwcjhpX2Q0NWVwRVB3TDJ4MnJVMC1veU0yaUh4NTg2VHJLSDRkQUFtcVdKQnE0QnYyZlVDWWdTWjZIS3FiS0ZFM0hBa3BSWnZ5bG1waEl2QmZZWVJ5dVhsYkxpN2Fvbm5xTTVpZy1fVndfTWxaLTRQWjBSd2txdGplZ1V6ZHdrbnZ6bm5hMFBVNDA4Q1VDeHJPLVFyNm9IQnZfbkFRalRpNEdkRmZ0MC1PVXZmejRV,More,14 hours ago,2026-04-04T21:45:38,Politico Fresh,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.politico.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958755
"USDC Freeze Controversy: ZachXBT Says Circle Froze 16 Legitimate Wallets, Missed Real Hacks",https://news.google.com/read/CBMitgFBVV95cUxNd1FwUFNJSjdOOHRISWgtR25EYmlfNHlURjJPN2tnVFgxX3dhbkNkYmozcEhkcEpjc1VyOXp5R0lNVTUtSGxFdkJMNDRGWlFzNzRHYmloSzF0dkZCTDVoTDJjc2FMbHdCLWJaRDNJUVNUUXNYZTR2UW9vdDUtZlp1MHVTU1F6R3lweDlJUFN5bmlLUGJteThwdndMaHBpTHllMXU2RlNScElBMms2ZWJJbjNLU2JlQQ,More,15 hours ago,2026-04-04T21:35:51,Lazarus,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://news.bitcoin.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958757
Trump says Iran has 48 hours to make deal as search for US pilot continues,https://news.google.com/read/CBMitAFBVV95cUxPaGhMeDlzUlFKdWlVUEdWZHJXSV96dU9pN1hfb1FfMmo5a0V6SzJ6dXdyY3RIbm9yUGdqRXpSZ25hM0lXaEltdVI4RnZ4YUdnWnpybl92bDg1WDA1Rk12NWpvempGeVh6d2pwNFYxTWQ1YUUzdkY0cmpaZ1ctNkowWkxmaHhwYkpqa040MGJpRUNBMk1oV2RzLUxubGc5TVd4MElUYTBMeGxfNzRSR2hPMHRzN1rSAboBQVVfeXFMTlJpU0MxUEFvYl9OYWdLTjEtbjAyeUIzak5Xb3ZkZEJXUDFvTzNYR0dLMVNxNXZJUW9rWlpyM20ySG5kUXY1ekZtV2dOR3VlR3FwZXJ1V1Z3bm5xbWd1TGhGejlsYXdiOHJJVVpFRjRFeS1LZlBMQ2JwSC1UM1lUN3k4bGhSWGo3NExTZzl1WndYUjlMZ1QwZW5XUF91U2R0ZEVObmUwUDhyX3d5UUdSeXVtSXFhejhpU1B3,More,15 hours ago,2026-04-04T21:34:57,Al Jazeera Fresh,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.aljazeera.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958760
Iran Is Piercing Israel's Ballistic Missile Defenses With High Altitude Cluster Warhead Releases,https://news.google.com/read/CBMivAFBVV95cUxQX3RVWG5OcEs3Q2o5R0NmSWFwcV9YQ243Yk1FVXpyOTJITUlLT1lCWS1TUFRBSGVNUE5BaTEtTW5LSEx3TGhpLWlxZmVwT0w2LW9TaDRyVGRYeFlGREY4UXVFcXVxU0NLWTdyNVVqOHVBalVBZ01fVGtBVkpzcjRpTFB2dEV1YmZZZWhoQWpFRzJzLVZpb190VzFJclNDeUhUaTlqY3FrWVVnaS1acHpJRlNPcUwyQ1BPUUFCYg,More,15 hours ago,2026-04-04T21:33:56,Middle East Cyber,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.twz.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958763
Peter Thiel’s big bet on solar-powered cow collars,https://news.google.com/read/CBMimgFBVV95cUxPTVMzUEFzLUNiSEpvN3ZVMjV1b2pnbS1jS3l4VEZtTk1FbzBlX0ZzRVVxT1llaDFPcVRaQW55NzNpR2Q4ZHhoUDlEelpyYl9XS2NSajZTdzRJN3VaSENBYnpwT05NRTI5UjhERWw5UFpsQ2I3NnlJNlBuWmtUZVA5eHI3ZE5VYzQycVhPTHM3U05WUDFGM1F6UFhR,More,15 hours ago,2026-04-04T21:30:00,TechCrunch Security,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://techcrunch.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958766
This Isn’t Israel’s War. It’s America’s.,https://news.google.com/read/CBMimAFBVV95cUxQRHlQUFAtTHU5S0lMV2RUUnRhMzE2WFdxSi1WaHNmR0FRQ0FtNTAtazVnbFZOSkRoMnFCU24teDJLUHF6b21OZTFjdzVPVC0zSUhqVDAyeW8zeFJaTmM3RWdTaWVlWFFaMjkwS1hrWlJWcjAwUGIxaXNKZUx5WjdCYnQtd2xHUWNfRzBVWlJoVFJQc3QyN0lIMw,More,15 hours ago,2026-04-04T21:27:38,China Cyber,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.thefp.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958768
Ro Khanna | Exploring the new middle,https://news.google.com/read/CBMinwFBVV95cUxONkp1NXpjcDB6T1l6SVYydVNhbUZfbm1lSE1EUGVhSTNJSlpBWVRVcmpudjZUTWpybnBiTnotdy1VeFI5VE9wMExnVmJTdDFuUWFQSHFCdXo4Z0tfU3dDM0t4cjA0eFJJazBRMVBOLWlhTlVYNDhmS2pXMzZJNk1tR3RNSnRZZWxHbzBrVG5PWVExXzB2MUpGOFZ2dGRKTTTSAaYBQVVfeXFMTUN1aTRTVXNCakV1MjBPTnFPZUNBQ281SGttZS12My01Y0EtNnJzbkFTdU5SaEktUmdnS3BBNmwxY1h2bWhsSEZMMnFGUmJmaWxvLUNQMVZrelZJRnRNOTZQQUZ1eTdYRlBHdnVldlVKb2tuV0VoTXRGWU53Wl9EOVh3QVExODBoYVJJa09yS0ktNzVjRVdsdVhrWERXWHBMRkpjNkwwUQ,More,15 hours ago,2026-04-04T21:05:00,The Hindu Fresh,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.thehindu.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",2026-04-05T12:45:50.958771
